position,ingredients,url,ingredients_cleaned,category,label,vegetarian
4737,"tomato,cheese,basil,balsamic vinegar,gin",caprese_salad/11_caprese_salad_hostedLargeUrl.jpg,"tomato,cheese,basil,balsamic vinegar,gin",caprese_salad,Vegetarian,0
4764,"tomato,mozzarella,oil,balsamic vinegar,black pepper,salt,basil,avocado",caprese_salad/38_healthy_caprese_salad_hostedLargeUrl.jpg,"tomato,oil,balsamic vinegar,black pepper,salt,basil,avocado",caprese_salad,Vegetarian,0
4742,"cheese,tomato,basil,oil,salt,pepper",caprese_salad/16_caprese_salad_hostedLargeUrl.jpg,"cheese,tomato,basil,oil,salt,pepper",caprese_salad,Vegetarian,0
4825,"mint,milk,chocolate,sugar,salt",chocolate_ice_cream/49_mint_chocolate_ice_cream_hostedLargeUrl.jpg,"milk,chocolate,sugar,salt",chocolate_ice_cream,Vegetarian,0
4802,"dutch-processed cocoa,chocolate,milk,sugar,salt,egg,vanilla",chocolate_ice_cream/26_chocolate_ice_cream_hostedLargeUrl.jpg,"chocolate,milk,sugar,salt,egg,vanilla",chocolate_ice_cream,Vegetarian,0
4820,"whipping,sugar,vanilla,condensed milk,cocoa",chocolate_ice_cream/44_no-churn_chocolate_ice_cream_hostedLargeUrl.jpg,"whipping,sugar,vanilla,cocoa",chocolate_ice_cream,Vegetarian,0
4800,"cocoa,chocolate,milk,sugar,salt,egg,vanilla",chocolate_ice_cream/24_chocolate_ice_cream_hostedLargeUrl.jpg,"cocoa,chocolate,milk,sugar,salt,egg,vanilla",chocolate_ice_cream,Vegetarian,0
4779,"chocolate,milk,cocoa,egg,sugar,whipping",chocolate_ice_cream/3_chocolate_ice_cream_hostedLargeUrl.jpg,"chocolate,milk,cocoa,egg,sugar,whipping",chocolate_ice_cream,Vegetarian,0
4811,"egg,sugar,milk,vanilla,cherry,chocolate",chocolate_ice_cream/35_cherry_chocolate_ice_cream_hostedLargeUrl.jpg,"egg,sugar,milk,vanilla,cherry,chocolate",chocolate_ice_cream,Vegetarian,0
4816,"water,coconut,sugar,cocoa,salt,chocolate,vanilla",chocolate_ice_cream/40_vegan_chocolate_ice_cream_hostedLargeUrl.jpg,"water,sugar,cocoa,salt,chocolate,vanilla",chocolate_ice_cream,Vegetarian,0
4818,"condensed milk,vanilla,salt,chocolate",chocolate_ice_cream/42_magic_chocolate_ice_cream_hostedLargeUrl.jpg,"vanilla,salt,chocolate",chocolate_ice_cream,Vegetarian,0
4807,"dutch-processed cocoa,chocolate,milk,sugar,salt,egg,vanilla",chocolate_ice_cream/31_chocolate_ice_cream_hostedLargeUrl.jpg,"chocolate,milk,sugar,salt,egg,vanilla",chocolate_ice_cream,Vegetarian,0
4793,"cocoa,& half,egg,sugar,vanilla",chocolate_ice_cream/17_homemade_chocolate_ice_cream_hostedLargeUrl.jpg,"cocoa,egg,sugar,vanilla",chocolate_ice_cream,Vegetarian,0
4799,"baking,water,cocoa,sugar,milk,salt,coffee,egg,vanilla",chocolate_ice_cream/23_chocolate_ice_cream_hostedLargeUrl.jpg,"baking,water,cocoa,sugar,milk,salt,egg,vanilla",chocolate_ice_cream,Vegetarian,0
4781,"dutch-processed cocoa,sugar,salt,chips,milk,vanilla",chocolate_ice_cream/5_chocolate_ice_cream_hostedLargeUrl.jpg,"sugar,salt,chips,milk,vanilla",chocolate_ice_cream,Vegetarian,0
4778,"cocoa,sugar,brown sugar,milk,vanilla,espresso",chocolate_ice_cream/2_chocolate_ice_cream_hostedLargeUrl.jpg,"cocoa,sugar,brown sugar,milk,vanilla",chocolate_ice_cream,Vegetarian,0
4798,"dutch-processed cocoa,chocolate,milk,sugar,salt,egg,vanilla",chocolate_ice_cream/22_chocolate_ice_cream_hostedLargeUrl.jpg,"chocolate,milk,sugar,salt,egg,vanilla",chocolate_ice_cream,Vegetarian,0
4821,"chocolate,milk,cocoa,egg,sugar,water,whipping",chocolate_ice_cream/45_chocolate_ice_cream_hostedLargeUrl.jpg,"chocolate,milk,cocoa,egg,sugar,water,whipping",chocolate_ice_cream,Vegetarian,0
4810,"condensed milk,cocoa,whipping",chocolate_ice_cream/34_3_ingredients_no-churn_chocolate_ice-cream_hostedLargeUrl.jpg,"cocoa,whipping",chocolate_ice_cream,Vegetarian,0
4796,"milk,sugar,cocoa,egg,chocolate,mint",chocolate_ice_cream/20_thin_mint_chocolate_ice_cream_hostedLargeUrl.jpg,"milk,sugar,cocoa,egg,chocolate",chocolate_ice_cream,Vegetarian,0
4806,"condensed milk,cocoa,chocolate",chocolate_ice_cream/30_double_chocolate_ice_cream_hostedLargeUrl.jpg,"cocoa,chocolate",chocolate_ice_cream,Vegetarian,0
4792,"dutch-processed cocoa,chocolate,milk,sugar,salt,egg,vanilla",chocolate_ice_cream/16_chocolate_ice_cream_hostedLargeUrl.jpg,"chocolate,milk,sugar,salt,egg,vanilla",chocolate_ice_cream,Vegetarian,0
4797,"cocoa,milk,egg,sugar,vanilla",chocolate_ice_cream/21_chocolate_ice_cream_hostedLargeUrl.jpg,"cocoa,milk,egg,sugar,vanilla",chocolate_ice_cream,Vegetarian,0
4787,"milk,brown sugar,cocoa",chocolate_ice_cream/11_no_machine_chocolate_ice_cream_hostedLargeUrl.jpg,"milk,brown sugar,cocoa",chocolate_ice_cream,Vegetarian,0
4809,"cocoa,sugar,brown sugar,milk,vanilla,oreo\u00ae cookies",chocolate_ice_cream/33_chocolate_cookies_and_cream_ice_cream_hostedLargeUrl.jpg,"cocoa,sugar,brown sugar,milk,vanilla",chocolate_ice_cream,Vegetarian,0
4782,"cocoa,sugar,brown sugar,milk,vanilla",chocolate_ice_cream/6_especially_dark_chocolate_ice_cream_hostedLargeUrl.jpg,"cocoa,sugar,brown sugar,milk,vanilla",chocolate_ice_cream,Vegetarian,0
4777,"milk,corn starch,milk,sugar,corn syrup,cocoa,chocolate,salt,vanilla",chocolate_ice_cream/1_chocolate_ice_cream_hostedLargeUrl.jpg,"milk,corn starch,milk,sugar,cocoa,chocolate,salt,vanilla",chocolate_ice_cream,Vegetarian,0
4823,"cocoa,coffee,sugar,chocolate,milk,corn starch,cheese,salt,corn syrup",chocolate_ice_cream/47_the_darkest_chocolate_ice_cream_hostedLargeUrl.jpg,"cocoa,sugar,chocolate,milk,corn starch,cheese,salt",chocolate_ice_cream,Vegetarian,0
4791,"whipping,condensed milk,cocoa,vanilla",chocolate_ice_cream/15_easy_chocolate_ice_cream_hostedLargeUrl.jpg,"whipping,cocoa,vanilla",chocolate_ice_cream,Vegetarian,0
4824,"cocoa,sugar,brown sugar,milk,vanilla,salt",chocolate_ice_cream/48_homemade_chocolate_ice_cream_hostedLargeUrl.jpg,"cocoa,sugar,brown sugar,milk,vanilla,salt",chocolate_ice_cream,Vegetarian,0
4786,"whipping,condensed milk,chocolate,salt","chocolate_ice_cream/10_creamy_3-ingredient,_no_churn_chocolate_ice_cream_hostedLargeUrl.jpg","whipping,chocolate,salt",chocolate_ice_cream,Vegetarian,0
4822,"& half,milk,sugar,salt,dutch process cocoa,chocolate,egg,vanilla",chocolate_ice_cream/46_dark_chocolate_ice_cream_hostedLargeUrl.jpg,"milk,sugar,salt,chocolate,egg,vanilla",chocolate_ice_cream,Vegetarian,0
4776,"milk,whipping,cocoa,sugar,brown sugar,salt,chips",chocolate_ice_cream/0_chocolate_ice_cream_hostedLargeUrl.jpg,"milk,whipping,cocoa,sugar,brown sugar,salt,chips",chocolate_ice_cream,Vegetarian,0
4788,"chocolate,milk,sugar,salt,egg",chocolate_ice_cream/12_caramelized_white_chocolate_ice_cream_hostedLargeUrl.jpg,"chocolate,milk,sugar,salt,egg",chocolate_ice_cream,Vegetarian,0
4808,"chocolate,chocolate,whipping,milk,cheese,sugar,cocoa,vanilla",chocolate_ice_cream/32_chocolate_ice_cream_hostedLargeUrl.jpg,"chocolate,chocolate,whipping,milk,cheese,sugar,cocoa,vanilla",chocolate_ice_cream,Vegetarian,0
4784,"milk,corn starch,chocolate,milk,sugar,corn syrup,cocoa,salt",chocolate_ice_cream/8_milkiest_chocolate_ice_cream_hostedLargeUrl.jpg,"milk,corn starch,chocolate,milk,sugar,cocoa,salt",chocolate_ice_cream,Vegetarian,0
4783,"whipping,milk,egg,sugar,cocoa,vanilla,chocolate,ice",chocolate_ice_cream/7_chocolate_ice_cream_hostedLargeUrl.jpg,"whipping,milk,egg,sugar,cocoa,vanilla,chocolate",chocolate_ice_cream,Vegetarian,0
4795,"condensed milk,chocolate,whipping,cocoa,vanilla",chocolate_ice_cream/19_chocolate_ice_cream_hostedLargeUrl.jpg,"chocolate,whipping,cocoa,vanilla",chocolate_ice_cream,Vegetarian,0
4560,"dressing,egg,shallot,cloves,cheese,lemon,vinegar,mustard,worcestershire,capers,pepper,oil,salad,lettuce,baguette,pancetta,egg,black pepper",caesar_salad/bl_8_caesar_salad_hostedLargeUrl.jpg,"egg,shallot,cloves,cheese,lemon,vinegar,mustard,worcestershire,capers,pepper,oil,lettuce,baguette,pancetta,egg,black pepper",caesar_salad,Vegetarian-Not,0
759,"shells,burger,soup,cheddar,cheese",hamburger/bl_20_hot_diggity_dawg!_its_a_hamburger_casserole_recipe!_hostedLargeUrl.jpg,"cheddar,cheese",hamburger,Vegetarian-Not,0
2442,"oil,red wine,lemon,garlic,oregano,paprika,cumin,salt,black pepper,chicken,bread,mayonnaise,lettuce,pepper,tomato,tomato,bacon,cheese",club_sandwich/bl_43_marinated_chicken_club_sandwich_hostedLargeUrl.jpg,"oil,red wine,lemon,garlic,oregano,paprika,cumin,salt,black pepper,chicken,bread,mayonnaise,lettuce,pepper,tomato,tomato,bacon,cheese",club_sandwich,Vegetarian-Not,1
4385,"dogs,dog bun,bacon,bbq",hot_dog/bl_33_bacon_wrapped_hot_dogs_hostedLargeUrl.jpg,"dogs,dog bun,bacon",hot_dog,Vegetarian-Not,1
2581,"tofu,brine,garlic,wine,honey",peking_duck/bl_26_step-by-step_chinese_roast_duck_recipe_&_tips_hostedLargeUrl.jpg,"tofu,garlic,honey",peking_duck,Vegetarian-Not,0
839,"butter,old bay,cod,potato,oil,flour,egg,cornflake,tartar",fish_and_chips/bl_8_sheet_pan_fish_and_chips_hostedLargeUrl.jpg,"butter,old bay,cod,potato,oil,flour,egg,tartar",fish_and_chips,Vegetarian-Not,0
2382,"filet mignon,oil,fleur de sel,black pepper,butter,mushroom,sherry,salt,black pepper,oil,shallot,cognac,dijon mustard,grain,parsley",filet_mignon/bl_32_filet_mignon_with_mustard_&_mushrooms_hostedLargeUrl.jpg,"oil,black pepper,butter,mushroom,salt,black pepper,oil,shallot,dijon mustard,grain,parsley",filet_mignon,Vegetarian-Not,1
519,"bacon,shrimp,creole,cloves,chicken,tomato,salt,chives,grits,cheddar,cheese",shrimp_and_grits/bl_30_creole_shrimp_&_grits_hostedLargeUrl.jpg,"bacon,shrimp,cloves,chicken,tomato,salt,chives,grits,cheddar,cheese",shrimp_and_grits,Vegetarian-Not,1
791,"oil,worcestershire,dijon mustard,egg,capers,cornichons,sherry,beef,bread",beef_tartare/bl_4_steak_tartare_hostedLargeUrl.jpg,"oil,worcestershire,dijon mustard,egg,capers,beef,bread",beef_tartare,Vegetarian-Not,1
229,"mayonnaise,egg,butter,worcestershire,lemon,dill,salt,cayenne pepper,old bay,crab,bread,oil",crab_cakes/bl_36_crab_cakes_hostedLargeUrl.jpg,"mayonnaise,egg,butter,worcestershire,lemon,dill,salt,cayenne pepper,old bay,crab,bread,oil",crab_cakes,Vegetarian-Not,1
484,"onion,lime,oil,shrimp,avocado,tomato,cucumber,pepper,cilantro,salt,black pepper,iceberg lettuce",ceviche/bl_44_shrimp_ceviche_cocktail_hostedLargeUrl.jpg,"onion,lime,oil,shrimp,avocado,tomato,cucumber,pepper,cilantro,salt,black pepper",ceviche,Vegetarian-Not,1
209,"crab,egg,mayonnaise,dijon mustard,worcestershire,garlic,paprika,salt,pepper,onion,parsley,cracker,oil",crab_cakes/bl_16_crab_cakes_hostedLargeUrl.jpg,"crab,egg,mayonnaise,dijon mustard,worcestershire,garlic,paprika,salt,pepper,onion,parsley,oil",crab_cakes,Vegetarian-Not,1
4556,"salad,mayonnaise,cloves,lemon,dijon mustard,worcestershire,cheese,salt,black pepper,salad,croutons,cheese,oil",caesar_salad/bl_4_caesar_salad_with_home_made_caesar_dressing_hostedLargeUrl.jpg,"mayonnaise,cloves,lemon,dijon mustard,worcestershire,cheese,salt,black pepper,croutons,cheese,oil",caesar_salad,Vegetarian-Not,0
339,"chicken,curry,nut,broccoli,garlic,gin,coconut,curry,corn starch",chicken_curry/bl_46_simple_coconut_chicken_curry_hostedLargeUrl.jpg,"chicken,curry,nut,garlic,gin,curry,corn starch",chicken_curry,Vegetarian-Not,1
534,"grits,milk,gin,butter,onion,shrimp,salt,pepper",shrimp_and_grits/bl_45_lowcountry_shrimp_and_grits_hostedLargeUrl.jpg,"grits,milk,gin,butter,onion,shrimp,salt,pepper",shrimp_and_grits,Vegetarian-Not,1
1833,"oil,onion,pepper,worcestershire,chili,cumin,paprika,cloves,beef,salt,pepper,green chilies,salsa,taco,cheddar,lettuce,jalapeno chilies",beef_tacos/bl_26_spicy_beef_tacos_hostedLargeUrl.jpg,"oil,onion,pepper,worcestershire,chili,cumin,paprika,cloves,beef,salt,pepper,salsa,cheddar,lettuce,jalapeno chilies",beef_tacos,Vegetarian-Not,1
1846,"taco,beef,ketchup,cheddar,tomato,iceberg lettuce",beef_tacos/bl_39_beef_tacos_hostedLargeUrl.jpg,"beef,ketchup,cheddar,tomato",beef_tacos,Vegetarian-Not,1
1041,"egg,water,cayenne pepper,salt,butter,egg,vinegar,bacon,english muffin,butter,chives",eggs_benedict/bl_10_eggs_benedict_hostedLargeUrl.jpg,"egg,water,cayenne pepper,salt,butter,egg,vinegar,bacon,english muffin,butter,chives",eggs_benedict,Vegetarian-Not,1
479,"sushi grade tuna,onion,jalapeno chilies,cilantro,avocado,lime,oil,tequila,salt,pepper,lime,chips,cilantro,tuna",ceviche/bl_39_tequila_tuna_ceviche_hostedLargeUrl.jpg,"sushi grade tuna,onion,jalapeno chilies,cilantro,avocado,lime,oil,salt,pepper,lime,chips,cilantro",ceviche,Vegetarian-Not,1
506,"water,grits,butter,cheddar,salt,pepper,bacon,pepper,garlic,shrimp,lemon,scallions",shrimp_and_grits/bl_17_shrimp_and_grits_for_one_hostedLargeUrl.jpg,"water,grits,butter,cheddar,salt,pepper,bacon,pepper,garlic,shrimp,lemon,scallions",shrimp_and_grits,Vegetarian-Not,1
3437,"baby back ribs,bbq,salt,black pepper,chili",baby_back_ribs/bl_10_5_ingredient_baby_back_ribs_hostedLargeUrl.jpg,"baby back ribs,salt,black pepper,chili",baby_back_ribs,Vegetarian-Not,0
1077,"egg,salmon,english muffin,vinegar,chives,lemon,egg,butter,salt",eggs_benedict/bl_47_salmon_eggs_benedict_hostedLargeUrl.jpg,"egg,salmon,english muffin,vinegar,chives,lemon,egg,butter,salt",eggs_benedict,Vegetarian-Not,1
2372,"filet mignon,butter,onion,dijon mustard",filet_mignon/bl_22_filet_mignon_with_dijon_sauce_hostedLargeUrl.jpg,"butter,onion,dijon mustard",filet_mignon,Vegetarian-Not,1
872,"flour,salt,baking,baking,coconut,brown sugar,egg,vanilla,chips,crackers,chips",fish_and_chips/bl_41_fish_'n_chips_cookies_hostedLargeUrl.jpg,"flour,salt,baking,baking,brown sugar,egg,vanilla,chips,chips",fish_and_chips,Vegetarian-Not,0
783,"beef,salsa,tomato,velveeta",hamburger/bl_44_hamburger_queso_hostedLargeUrl.jpg,"beef,salsa,tomato",hamburger,Vegetarian-Not,1
1869,"oyster,rock salt,ketchup,worcestershire,bacon,lemon,horseradish,lime",oysters/bl_12_oysters_kilpatrick_hostedLargeUrl.jpg,"oyster,ketchup,worcestershire,bacon,lemon,lime",oysters,Vegetarian-Not,1
609,"chicken,shiitake,bamboo shoots,rice,soy,gin,garlic,corn starch,egg,tofu,onion,oil,salt,black pepper",hot_and_sour_soup/bl_20_hot_and_sour_soup_hostedLargeUrl.jpg,"chicken,shiitake,rice,soy,gin,garlic,corn starch,egg,tofu,onion,oil,salt,black pepper",hot_and_sour_soup,Vegetarian-Not,1
1710,"rice,saffron,gin,paprika,chorizo,tomato,pepper,onion,cloves,mushroom,chicken,garlic,onion,sunchokes,peas,scallions,chicken,clams,mussels,shrimp,salt,pepper",paella/bl_1_paella_hostedLargeUrl.jpg,"rice,saffron,gin,paprika,chorizo,tomato,pepper,onion,cloves,mushroom,chicken,garlic,onion,peas,scallions,chicken,clams,mussels,shrimp,salt,pepper",paella,Vegetarian-Not,1
3589,"bacon,chicken,salt,garlic,pepper,cheddar,cheese,jalapeno chilies,flour",chicken_quesadilla/bl_17_jalapeno_popper_chicken_quesadillas_hostedLargeUrl.jpg,"bacon,chicken,salt,garlic,pepper,cheddar,cheese,jalapeno chilies,flour",chicken_quesadilla,Vegetarian-Not,1
2320,"oil,beef,onion,cloves,wine,tomato,tomato,beef,worcestershire,oregano,thyme,bay,pepper,salt,black pepper,spaghetti,cheese,basil",spaghetti_bolognese/bl_19_slow_cooker_spaghetti_bolognese_hostedLargeUrl.jpg,"oil,beef,onion,cloves,tomato,tomato,beef,worcestershire,oregano,thyme,bay,pepper,salt,black pepper,spaghetti,cheese,basil",spaghetti_bolognese,Vegetarian-Not,1
2408,"bacon,mayonnaise,basil,lemon,bread,turkey,avocado,lettuce,tomato",club_sandwich/bl_9_california_club_sandwich_hostedLargeUrl.jpg,"bacon,mayonnaise,basil,lemon,bread,avocado,lettuce,tomato",club_sandwich,Vegetarian-Not,1
1848,"chili,cumin,salt,black pepper,paprika,garlic,onion,oregano,pepper,beef,cheddar,iceberg lettuce,cilantro,tomato",beef_tacos/bl_41_keto_cheese_tacos_hostedLargeUrl.jpg,"chili,cumin,salt,black pepper,paprika,garlic,onion,oregano,pepper,beef,cheddar,cilantro,tomato",beef_tacos,Vegetarian-Not,1
1145,"pork,salt,pepper,garlic,onion,mushroom,mushroom",pork_chop/bl_36_mushroom_pork_chops_hostedLargeUrl.jpg,"pork,salt,pepper,garlic,onion,mushroom,mushroom",pork_chop,Vegetarian-Not,1
2495,"tamari,fish,chicken,cayenne pepper,paprika,brown sugar,pepper,brown rice,shrimp,chicken,beans,garlic,corn starch,soy,oil,nut,onion,egg,lime,chilli",pad_thai/bl_47_pad_thai_hostedLargeUrl.jpg,"fish,chicken,cayenne pepper,paprika,brown sugar,pepper,brown rice,shrimp,chicken,beans,garlic,corn starch,soy,oil,nut,onion,egg,lime,chilli",pad_thai,Vegetarian-Not,1
753,"beef,onion,celery,pepper,salt,black pepper,ketchup,vinegar,sugar,worcestershire,tomato,buns",hamburger/bl_14_seven_flavor_hamburger_hostedLargeUrl.jpg,"beef,onion,celery,pepper,salt,black pepper,ketchup,vinegar,sugar,worcestershire,tomato,buns",hamburger,Vegetarian-Not,1
3565,"grain,water,rice,sugar,salt,nori,chicken,celery,carrot,cheese,chips",sushi/bl_41_buffalo_chicken_sushi_hostedLargeUrl.jpg,"grain,water,rice,sugar,salt,chicken,celery,carrot,cheese,chips",sushi,Vegetarian-Not,1
233,"crab,lemon,pimentos,onion,egg,mayonnaise,old bay,dijon mustard,panko,oil",crab_cakes/bl_40_crab_cakes_hostedLargeUrl.jpg,"crab,lemon,onion,egg,mayonnaise,old bay,dijon mustard,oil",crab_cakes,Vegetarian-Not,1
2440,"ham,turkey,rolls,bacon,cheese,lettuce,tomato,butter,oregano,garlic,mayonnaise",club_sandwich/bl_41_ginas_club_sandwich_hostedLargeUrl.jpg,"ham,rolls,bacon,cheese,lettuce,tomato,butter,oregano,garlic,mayonnaise",club_sandwich,Vegetarian-Not,1
3188,"equal sweetener,pork,salt,oil,onion,cloves,gin,broth,leek,mushroom,soy,sesame,noodles,egg,onion",ramen/bl_5_pork_ramen_hostedLargeUrl.jpg,"pork,salt,oil,onion,cloves,gin,broth,mushroom,soy,noodles,egg,onion",ramen,Vegetarian-Not,1
4109,"anise,clove,cinnamon,broth,onion,cloves,gin,carrot,shiitake,soy,onion,baby bok choy,salt,pepper,noodles,tofu,beans,cilantro,lime,sriracha",pho/bl_5_easy_vegan_pho_(vietnamese_noodle_soup)_hostedLargeUrl.jpg,"anise,clove,cinnamon,broth,onion,cloves,gin,carrot,shiitake,soy,onion,baby bok choy,salt,pepper,noodles,tofu,beans,cilantro,lime",pho,Vegetarian-Not,0
604,"chicken,shiitake,bamboo shoots,rice,soy,gin,garlic,corn starch,egg,tofu,onion,oil,salt,black pepper",hot_and_sour_soup/bl_15_hot_and_sour_soup_hostedLargeUrl.jpg,"chicken,shiitake,rice,soy,gin,garlic,corn starch,egg,tofu,onion,oil,salt,black pepper",hot_and_sour_soup,Vegetarian-Not,1
761,"egg,chili,onion,horseradish,worcestershire,salt,pepper,beef,buns,tomato,onion,pickle,condiments",hamburger/bl_22_the_perfect_hamburger_hostedLargeUrl.jpg,"egg,chili,onion,worcestershire,salt,pepper,beef,buns,tomato,onion,pickle",hamburger,Vegetarian-Not,1
4272,"soy,oil,brown sugar,turkey,oil,egg,rice,vegetables,seeds",bibimbap/bl_20_bibimbap_hostedLargeUrl.jpg,"soy,oil,brown sugar,oil,egg,rice,seeds",bibimbap,Vegetarian-Not,0
313,"coriander,cumin,fennel,nut,turmeric,cloves,cardamom,thai chile,nut,garlic,shallot,gin,nut,lime,cinnamon,lemon,chicken,coconut,salt,rice",chicken_curry/bl_20_gulai_ayam_(padang-style_chicken_curry)_hostedLargeUrl.jpg,"coriander,cumin,fennel,nut,turmeric,cloves,cardamom,nut,garlic,shallot,gin,nut,lime,cinnamon,lemon,chicken,salt,rice",chicken_curry,Vegetarian-Not,1
138,"milk,butter,flour,cheese,cheese,paprika,bread,sandwich,dijon mustard,cheese,egg",croque_madame/bl_40_not-so-traditional_croque_madame_hostedLargeUrl.jpg,"milk,butter,flour,cheese,cheese,paprika,bread,dijon mustard,cheese,egg",croque_madame,Vegetarian-Not,0
238,"crab,pepper,pepper,parsley,mayonnaise,egg,baking,worcestershire,crab,oil,dijon mustard,lemon",crab_cakes/bl_45_low_carb_crab_cakes_hostedLargeUrl.jpg,"crab,pepper,pepper,parsley,mayonnaise,egg,baking,worcestershire,crab,oil,dijon mustard,lemon",crab_cakes,Vegetarian-Not,1
1128,"pork,soy,brown sugar,ketchup,apple,rice,garlic,cold water,corn starch,rice,cilantro",pork_chop/bl_19_slow_cooker_hawaiian_pork_chops_hostedLargeUrl.jpg,"pork,soy,brown sugar,ketchup,apple,rice,garlic,cold water,corn starch,rice,cilantro",pork_chop,Vegetarian-Not,1
4519,"beef,sage,marinara,noodles,egg,cheese,cheese,cheese",lasagna/bl_17_lasagna_hostedLargeUrl.jpg,"beef,noodles,egg,cheese,cheese,cheese",lasagna,Vegetarian-Not,1
303,"chicken,curry,soup,water,rice",chicken_curry/bl_10_chicken_curry_hostedLargeUrl.jpg,"chicken,curry,water,rice",chicken_curry,Vegetarian-Not,1
1471,"oil,onion,carrot,garlic,salt,mussels,white wine,tomato,parsley",mussels/bl_42_mussel_soup_hostedLargeUrl.jpg,"oil,onion,carrot,garlic,salt,mussels,white wine,tomato,parsley",mussels,Vegetarian-Not,1
2441,"bread,mayonnaise,turkey,bacon,ham,spring,cheese",club_sandwich/bl_42_gluten_free_club_sandwich_hostedLargeUrl.jpg,"bread,mayonnaise,bacon,ham,cheese",club_sandwich,Vegetarian-Not,1
1808,"oil,onion,cloves,jalapeno chilies,chili,cumin,coriander,salt,oregano,paprika,cayenne pepper,beef,tomato,broth,cider,brown sugar",beef_tacos/bl_0_favorite_beef_tacos_hostedLargeUrl.jpg,"oil,onion,cloves,jalapeno chilies,chili,cumin,coriander,salt,oregano,paprika,cayenne pepper,beef,tomato,broth,brown sugar",beef_tacos,Vegetarian-Not,1
1725,"shrimp,black pepper,oil,cloves,chicken,pepper,chorizo,onion,tomato,arborio rice,chicken,white wine,saffron,bay leaf,mussels,peas,parsley,lemon",paella/bl_16_paella_hostedLargeUrl.jpg,"shrimp,black pepper,oil,cloves,chicken,pepper,chorizo,onion,tomato,arborio rice,chicken,white wine,saffron,bay leaf,mussels,peas,parsley,lemon",paella,Vegetarian-Not,1
1755,"oil,onion,capsicum,capsicum,tomato,cloves,saffron,paprika,paprika,rice,beans,gin,basil,parsley",paella/bl_47_summer_tomato_paella_hostedLargeUrl.jpg,"oil,onion,tomato,cloves,saffron,paprika,paprika,rice,beans,gin,basil,parsley",paella,Vegetarian-Not,0
3916,"oil,gin,garlic,rice,pepper,fish,soy,wine,salt,egg,crab,scallions,cilantro,lime",fried_rice/bl_48_crab_fried_rice_hostedLargeUrl.jpg,"oil,gin,garlic,rice,pepper,fish,soy,salt,egg,crab,scallions,cilantro,lime",fried_rice,Vegetarian-Not,1
1392,"chicken,soy,water,brown sugar,mustard,gin,cloves",chicken_wings/bl_11_teriyaki_chicken_wings_hostedLargeUrl.jpg,"chicken,soy,water,brown sugar,mustard,gin,cloves",chicken_wings,Vegetarian-Not,1
744,"beef,onion,worcestershire,cheddar,bacon,beans,salt,tomato,jalapeno chilies,mayonnaise,mustard,buns",hamburger/bl_5_sonoran_hamburgers_hostedLargeUrl.jpg,"beef,onion,worcestershire,cheddar,bacon,beans,salt,tomato,jalapeno chilies,mayonnaise,mustard,buns",hamburger,Vegetarian-Not,1
3203,"oil,onion,garlic,seeds,chili bean,tamari,mushroom,beef,worcestershire,carrot,gin,pepper,cold water,agave nectar,konbu,mirin,miso,salt,lime,scallions,seaweed,bamboo shoots,egg,beef,seitan,noodles",ramen/bl_21_vegetarian_ramen_hostedLargeUrl.jpg,"oil,onion,garlic,seeds,mushroom,beef,worcestershire,carrot,gin,pepper,cold water,mirin,miso,salt,lime,scallions,seaweed,egg,beef,noodles",ramen,Vegetarian-Not,1
2302,"oil,pancetta,onion,celery,carrot,rosemary,chili,beef,tomato,plum,red wine,black pepper,salt,basil,spaghetti,cheese",spaghetti_bolognese/bl_1_spaghetti_bolognese_hostedLargeUrl.jpg,"oil,pancetta,onion,celery,carrot,rosemary,chili,beef,tomato,plum,red wine,black pepper,salt,basil,spaghetti,cheese",spaghetti_bolognese,Vegetarian-Not,1
3585,"flour,cheese,onion,chicken,oil",chicken_quesadilla/bl_13_chicken_quesadillas_hostedLargeUrl.jpg,"flour,cheese,onion,chicken,oil",chicken_quesadilla,Vegetarian-Not,1
2652,"tofu,basil,grapes,oil,tamari,mirin,garlic,gin,scallions,togarashi",sashimi/bl_10_tofu_sashimi_hostedLargeUrl.jpg,"tofu,basil,oil,mirin,garlic,gin,scallions",sashimi,Vegetarian-Not,0
204,"crab,salt,egg,mustard,greek yogurt,cayenne pepper,salt,pepper,oil",crab_cakes/bl_11_easy_light_crab_cakes_hostedLargeUrl.jpg,"crab,salt,egg,mustard,greek yogurt,cayenne pepper,salt,pepper,oil",crab_cakes,Vegetarian-Not,1
859,"cod,potato,ale,flour,salt,warm water,oil",fish_and_chips/bl_28_ipa-battered_fish_&_chips_via_food52_hostedLargeUrl.jpg,"cod,potato,flour,salt,oil",fish_and_chips,Vegetarian-Not,0
754,"soy,worcestershire,egg,beef,onion,colby,parsley,basil,oregano,onion,garlic,garlic,rosemary,salt,pepper",hamburger/bl_15_best_hamburger_hostedLargeUrl.jpg,"soy,worcestershire,egg,beef,onion,parsley,basil,oregano,onion,garlic,garlic,rosemary,salt,pepper",hamburger,Vegetarian-Not,1
4420,"salt,gin,bacon,onion,spaghetti,egg,& half,cheese,black pepper,nut",spaghetti_carbonara/bl_18_the_perfect_spaghetti_carbonara_hostedLargeUrl.jpg,"salt,gin,bacon,onion,spaghetti,egg,cheese,black pepper,nut",spaghetti_carbonara,Vegetarian-Not,1
